radical_smiles,resonance_radical_smiles,resonance_radical_num_rotatable_bonds,radical_H298 (kcal/mol),radical_Sint298 (cal/mol/K),radical_source,radical_level_of_theory,radical_Cp300 (cal/mol/K),radical_Cp400 (cal/mol/K),radical_Cp500 (cal/mol/K),radical_Cp600 (cal/mol/K),radical_Cp800 (cal/mol/K),radical_Cp1000 (cal/mol/K),radical_Cp1500 (cal/mol/K),closed_shell_smiles,closed_shell_H298 (kcal/mol),closed_shell_Cp300 (cal/mol/K),closed_shell_Cp400 (cal/mol/K),closed_shell_Cp500 (cal/mol/K),closed_shell_Cp600 (cal/mol/K),closed_shell_Cp800 (cal/mol/K),closed_shell_Cp1000 (cal/mol/K),closed_shell_Cp1500 (cal/mol/K),closed_shell_Sint298 (cal/mol/K),closed_shell_thermo_comment,closed_shell_thermo_source,HBI_H298 (kcal/mol),HBI_Sint298 (cal/mol/K),HBI_Cp300 (cal/mol/K),HBI_Cp400 (cal/mol/K),HBI_Cp500 (cal/mol/K),HBI_Cp600 (cal/mol/K),HBI_Cp800 (cal/mol/K),HBI_Cp1000 (cal/mol/K),HBI_Cp1500 (cal/mol/K),unc_radical_H298 (kcal/mol),unc_radical_Sint298 (cal/mol/K),unc_radical_Cp300 (cal/mol/K),unc_radical_Cp400 (cal/mol/K),unc_radical_Cp500 (cal/mol/K),unc_radical_Cp600 (cal/mol/K),unc_radical_Cp800 (cal/mol/K),unc_radical_Cp1000 (cal/mol/K),unc_radical_Cp1500 (cal/mol/K),unc_closed_shell_H298 (kcal/mol),unc_closed_shell_Sint298 (cal/mol/K),unc_closed_shell_Cp300 (cal/mol/K),unc_closed_shell_Cp400 (cal/mol/K),unc_closed_shell_Cp500 (cal/mol/K),unc_closed_shell_Cp600 (cal/mol/K),unc_closed_shell_Cp800 (cal/mol/K),unc_closed_shell_Cp1000 (cal/mol/K),unc_closed_shell_Cp1500 (cal/mol/K),unc_HBI_H298 (kcal/mol),unc_HBI_Sint298 (cal/mol/K),unc_HBI_Cp300 (cal/mol/K),unc_HBI_Cp400 (cal/mol/K),unc_HBI_Cp500 (cal/mol/K),unc_HBI_Cp600 (cal/mol/K),unc_HBI_Cp800 (cal/mol/K),unc_HBI_Cp1000 (cal/mol/K),unc_HBI_Cp1500 (cal/mol/K)
[O]C=C=O,[O]C=C=O,0,-15.988366580377784,67.02855841218906,dong_pio_liang.py,CBS-QB3,13.819643467984374,15.486217816726976,16.92582768322658,18.162473069120093,20.115933942112523,21.51085459470364,23.43217029610421,O=C=CO,-42.846978967495225,17.169541108986614,20.91187380497132,22.872466539196942,24.02304015296368,25.316500956022946,26.26864244741874,28.108030592734224,63.57630975143404,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + missing(O2d-Cdd) + group(Cds-(Cdd-O2d)OsH) + missing(Cdd-CdO2d),GAV,78.95861238711744,3.452248660755018,-3.34989764100224,-5.425655988244346,-5.946638855970363,-5.860567083843584,-5.200567013910423,-4.757787852715097,-4.675860296630013,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[O]C=C=O,O=[C]C=O,1,-15.988366580377784,67.02855841218906,dong_pio_liang.py,CBS-QB3,13.819643467984374,15.486217816726976,16.92582768322658,18.162473069120093,20.115933942112523,21.51085459470364,23.43217029610421,O=CC=O,-51.51071542839222,14.402287163865106,17.011602073589295,19.247338580427463,21.12977796548404,24.00036206211739,25.92766546947801,28.2315339473634,65.75285277554441,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,87.62234884801444,1.2757056366446449,-0.5826436958807317,-1.5253842568623188,-2.321510897200884,-2.967304896363945,-3.884428120004866,-4.41681087477437,-4.799363651259188,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
[CH]1COOCO1,[CH]1COOCO1,0,-15.97650346463589,73.67523312185175,dong_pio_liang.py,CBS-QB3,21.15107284491205,27.218878727158707,32.26773255280115,36.32400220879317,42.65959283126399,47.16370530275143,53.34932396441133,C1COOCO1,-61.89584508749827,20.82924196999312,27.378557923453915,33.10441604193116,37.79291971313214,45.10381856815057,50.37256488502869,57.77138553556287,71.80440508059009,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,98.01934162286238,1.87082804126166,0.3218308749189305,-0.1596791962952082,-0.8366834891300101,-1.4689175043389753,-2.44422573688658,-3.208859582277256,-4.422061571151538,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
C=C1COOC1[C](C)O,C=C1COOC1[C](C)O,3,-15.928193644938451,102.84523374443312,dong_pio_liang.py,CBS-QB3,38.77250888925885,47.658756040086566,55.24164309375239,61.51400251436038,70.87299858012497,77.58928550592734,87.25517591696347,C=C1COOC1C(C)O,-56.34279158699809,36.09357552581263,47.28065009560229,56.53204588910133,63.39449330783939,74.09105162523902,82.09198852772465,92.60648183556404,105.91195028680688,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsCs) + group(O2s-CsH) + group(Cs-CsCsOsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-(Cds-Cds)OsHH) + group(Cs-CsHHH) + group(Cds-CdsCsCs) + group(Cds-CdsHH) + ring(Cyclopentane),GAV,92.51459794205964,-3.066716542373769,2.67893336344622,0.3781059444842753,-1.290402795348946,-1.8804907934790125,-3.218053045114047,-4.502703021797316,-5.351305918600573,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=CC(O[O])C(C)=O,C=CC(O[O])C(C)=O,4,-15.577612444474452,100.45400584862762,dong_pio_liang.py,CBS-QB3,35.51514215271109,41.79609665477467,47.24043929457935,51.89534145003219,59.1967164986624,64.36186274567879,71.43130019266728,C=CC(OO)C(C)=O,-54.699904397705545,34.5823518164436,42.52537284894837,49.18913957934991,54.37219885277246,62.35399617590823,68.18430210325047,75.72013384321224,105.99818355640537,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)CsOsH) + group(Cs-(Cds-O2d)HHH) + group(Cds-OdCsCs) + group(Cds-CdsCsH) + group(Cds-CdsHH),GAV,91.22229195323108,-5.544177707777749,0.9327903362674944,-0.7292761941736998,-1.94870028477056,-2.476857402740272,-3.157279677245832,-3.8224393575716817,-4.288833650544959,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[CH2]C(=C)C(C)CO,[CH2]C(=C)C(C)CO,5,-15.566286399451894,97.8119731952701,dong_pio_liang.py,CBS-QB3,39.57365254141969,47.50459666754493,53.73627206907505,59.14556017555897,67.86646518772571,74.33082326217975,84.11117055765061,C=C(C)C(C)CO,-51.96164435946462,36.27537284894838,44.916596558317394,52.574034416826,58.81441682600381,68.84131931166348,76.26260038240918,88.02393881453152,102.99076481835564,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-Cds)CsCsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + longDistanceInteraction_noncyclic(CdCs-ST) + group(Cds-CdsHH),GAV,88.49535796001274,-5.178791623085544,3.298279692471312,2.5880001092275364,1.162237652249047,0.3311433495551625,-0.9748541239377744,-1.9317771202294267,-3.912768256880909,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=C(C)C(=O)CO[O],C=C(C)C(=O)CO[O],4,-15.388391859691012,103.24561018499676,dong_pio_liang.py,CBS-QB3,33.69380181677035,39.8654606766757,45.422239738513376,50.2041066237512,57.78253482321428,63.22669090407265,70.84342986150573,C=C(C)C(=O)COO,-51.95108986615679,35.91736137667304,42.78470363288719,49.04933078393882,54.39418738049712,62.34202676864245,68.33089866156787,75.77621414913958,104.2768068833652,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-OsH) + group(Cs-(Cds-O2d)OsHH) + group(Cs-(Cds-Cds)HHH) + group(Cd-CdCs(CO)) + group(Cds-O2d(Cds-Cds)Cs) + group(Cds-CdsHH),GAV,88.66269800646577,-1.0311966983684329,-2.2235595599026894,-2.919242956211484,-3.627091045425445,-4.190080756745921,-4.559491945428171,-5.1042077574952245,-4.932784287633851,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
O=C1[CH]OOC1,O=C1[CH]OOC1,0,-15.185310984591984,74.97066798797344,dong_pio_liang.py,CBS-QB3,20.53970320071472,25.297053704731933,29.109524877026764,32.129345390254215,36.76714769735693,39.961872209843214,44.12744702512284,O=C1COOC1,-47.60952268556103,20.43960442973117,25.64065840128184,30.07534698062141,33.74631248469478,39.43027981320232,43.378941353258114,48.61571238085371,72.94282365658351,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,84.52421170096905,2.027844331389929,0.1000987709835499,-0.3436046965499031,-0.9658221035946468,-1.616967094440568,-2.663132115845386,-3.417069143414899,-4.488265355730867,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
O=C1[CH]OOC1,[O]C1=COOC1,0,-15.185310984591984,74.97066798797344,dong_pio_liang.py,CBS-QB3,20.53970320071472,25.297053704731933,29.109524877026764,32.129345390254215,36.76714769735693,39.961872209843214,44.12744702512284,OC1=COOC1,-30.52779324296161,22.28852166747109,26.7726418098013,30.706876238608984,34.02643359620742,38.9888229509781,42.515833979284906,47.67018313324522,77.10936482585228,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,67.44248225836962,-2.13869683787884,-1.7488184667563722,-1.4755881050693669,-1.59735136158222,-1.897088205953203,-2.2216752536211644,-2.553961769441692,-3.5427361081223765,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
O=CC1=CC(O)[CH]C1,O=CC1=CC(O)[CH]C1,2,-15.067396829357788,88.47358588015996,dong_pio_liang.py,CBS-QB3,33.199364569826194,41.50553898908144,47.74934797542543,52.779250742680894,60.582655359412826,66.01344994068832,73.27950284088551,O=CC1=CC(O)CC1,-62.19252390057361,30.42179732313576,39.24039005736138,46.797336520076485,52.60635372848949,61.65730401529636,67.75834799235183,75.29597705544934,93.01916481835563,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-Cds)CsOsH) + group(Cs-CsCsHH) + group(Cs-(Cds-Cds)CsHH) + group(Cd-CdCs(CO)) + group(Cds-CdsCsH) + group(Cds-O2d(Cds-Cds)H) + ring(Cyclopentene),GAV,99.22512707121582,-4.545578938195675,2.777567246690438,2.265148931720056,0.9520114553489448,0.1728970141914061,-1.0746486558835358,-1.7448980516635118,-2.0164742145638286,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[CH2]C1OCOO1,[CH2]C1OCOO1,1,-15.065104613568948,80.84930884010119,dong_pio_liang.py,CBS-QB3,22.81172829909155,28.187443811630747,32.891188784378585,36.773290321166506,42.56430268985333,46.74009845456215,52.685951957853256,CC1OCOO1,-67.24566277246655,23.64219120458891,32.43844741873804,39.82445506692161,44.50332695984704,49.79867495219886,53.6695086042065,62.48478011472276,74.0342240917782,Thermo group additivity estimation: group(O2s-CsCs) + group(O2s-OsCs) + group(O2s-OsCs) + group(Cs-CsOsOsH) + group(Cs-CsHHH) + group(Cs-OsOsHH) + ring(124trioxolane),GAV,104.2805581588976,6.815084748322988,-0.8304629054973631,-4.251003607107297,-6.933266282543023,-7.730036638680531,-7.234372262345531,-6.929410149644347,-9.798828156869504,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[CH2]C(=CO)C(=C)C=O,[CH2]C(=CO)C(=C)C=O,4,-14.956895786183727,93.84851548975614,dong_pio_liang.py,CBS-QB3,33.57888563923308,42.27344168424169,49.01639208243906,54.53306009446209,62.89893317781581,68.46611982036332,75.0168529004601,C=C(C=O)C(C)=CO,-57.286978967495216,38.46954110898662,48.17187380497132,54.94246653919694,59.543040152963655,65.98650095602294,70.29864244741874,76.26803059273423,91.92630975143403,Thermo group additivity estimation: group(O2s-(Cds-Cd)H) + group(Cs-(Cds-Cds)HHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-O2d)(Cds-Cds)) + group(Cds-CdsOsH) + group(Cds-CdsHH) + group(Cds-O2d(Cds-Cds)H),GAV,94.43008318131147,1.9222057383221056,-4.89065546975354,-5.89843212072963,-5.926074456757881,-5.009980058501569,-3.087567778207124,-1.8325226270554251,-1.2511776922741404,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[CH2]C(=CO)C(=C)C=O,C=C([CH]O)C(=C)C=O,4,-14.956895786183727,93.84851548975614,dong_pio_liang.py,CBS-QB3,33.57888563923308,42.27344168424169,49.01639208243906,54.53306009446209,62.89893317781581,68.46611982036332,75.0168529004601,C=C(C=O)C(=C)CO,-44.14374760994264,36.42783938814532,44.58231357552581,50.943269598470366,55.74485659655832,63.07237093690249,68.14120458891013,75.02692160611855,97.27219885277243,Thermo group additivity estimation: group(O2s-CsH) + group(Cs-(Cds-Cds)OsHH) + group(Cds-Cds(Cds-Cds)Cs) + group(Cds-Cds(Cds-O2d)(Cds-Cds)) + group(Cds-CdsHH) + group(Cds-CdsHH) + group(Cds-O2d(Cds-Cds)H),GAV,81.28685182375892,-3.423683363016295,-2.848953748912244,-2.30887189128412,-1.926877516031304,-1.2117965020962345,-0.1734377590866742,0.3249152314531898,-0.0100687056584547,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
[CH2]C(C)O,[CH2]C(C)O,3,-14.81614549961321,80.11775194632307,dong_pio_liang.py,CBS-QB3,22.79128387886557,26.860397675561423,30.44281437575586,33.590661737520655,38.75923569318405,42.6925184964914,48.87674797660672,CC(C)O,-66.02198195406825,21.85795397094557,26.73281986395513,31.04366439457923,34.84334649822017,41.10663054545895,45.8894290060784,53.37106710854194,76.22810079858462,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,103.30583645445503,3.889651147738448,0.933329907920001,0.1275778116062937,-0.6008500188233725,-1.2526847606995162,-2.3473948522748955,-3.196910509586999,-4.494319131935221,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
[CH2]C(C)COC,[CH2]C(C)COC,5,-14.809136954959335,98.33645125098106,dong_pio_liang.py,CBS-QB3,33.58781680102652,40.13522195607633,46.05837683157504,51.4530433985268,60.4365825692092,67.23360665551434,77.65512985453084,COCC(C)C,-64.31720841300191,32.46015296367113,40.17187380497131,47.35384321223709,53.6452963671128,63.69608030592735,71.19372848948375,82.9385086042065,97.35898661567876,Thermo group additivity estimation: group(O2s-CsCs) + group(Cs-CsCsCsH) + group(Cs-CsOsHH) + group(Cs-CsHHH) + group(Cs-CsHHH) + group(Cs-OsHHH),GAV,101.60807145804256,0.9774646353022972,1.1276638373553922,-0.0366518488949836,-1.2954663806620488,-2.192252968585997,-3.259497736718153,-3.96012183396941,-5.283378749675663,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
C=CO[C]=O,C=CO[C]=O,2,-14.590740891150473,73.76081257342747,dong_pio_liang.py,CBS-QB3,20.82302260980708,24.05744064849636,26.515989256323017,28.61635530567416,31.9198208611898,34.27002989992543,37.538839900524735,C=COC=O,-62.14441706919052,20.40572752690612,24.970071593121222,28.602851803494268,31.55109781723627,36.08871439319894,39.19616974972084,43.14532784101387,72.7624560228499,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,99.65367617804004,0.9983565505775688,0.41729508290096,-0.912630944624862,-2.0868625471712505,-2.93474251156211,-4.16889353200914,-4.926139849795405,-5.606487940489132,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
C=C(C)C(O[O])C(=C)O,C=C(C)C(O[O])C(=C)O,5,-14.555578231570864,104.370709524096,dong_pio_liang.py,CBS-QB3,42.28866805789331,51.63877868748604,59.00311201503823,64.70106061309217,73.3248819711598,79.33699387938815,87.25186349212716,C=C(C)C(OO)C(=C)O,-57.6369789674952,43.27954110898661,53.60187380497132,61.25246653919695,66.82304015296367,75.45650095602295,81.74864244741875,90.10803059273422,111.96630975143404,Thermo group additivity estimation: group(O2s-OsCs) + group(O2s-(Cds-Cd)H) + group(O2s-OsH) + group(Cs-(Cds-Cds)(Cds-Cds)OsH) + group(Cs-(Cds-Cds)HHH) + group(Cds-CdsCsCs) + group(Cds-CdsCsOs) + group(Cds-CdsHH) + group(Cds-CdsHH),GAV,95.18140073592434,-7.595600227338039,-0.9908730510933026,-1.963095117485281,-2.2493545241587185,-2.121979539871504,-2.1316189848631524,-2.4116485680306,-2.856167100607067,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.17612260356422,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979
CC[CH]OC,CC[CH]OC,4,-14.46265545090239,89.55207123592587,dong_pio_liang.py,CBS-QB3,26.22620688036769,31.78101043637629,37.05981967485588,41.68608918252967,49.212192645057385,54.842718343908224,63.31532851124211,CCCOC,-56.857,26.967,32.955,38.762,43.963,52.3,58.468,67.264,88.63533896414289,Thermo library: ../data/johnson_g4.py,Thermo library: ../data/johnson_g4.py,94.4943445490976,0.9167322717829762,-0.7407931196323077,-1.1739895636237063,-1.70218032514412,-2.2769108174703305,-3.087807354942612,-3.6252816560917793,-3.948671488757888,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5620499351813308,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
[O]OC1CCO1,[O]OC1CCO1,1,-14.450359842646032,80.95363078722366,dong_pio_liang.py,CBS-QB3,22.272549048098192,27.047925551965736,31.53186874349307,35.597645442196715,42.182646060236486,46.648579646367104,52.54048123835971,OOC1CCO1,-52.76990117612765,24.56107925770192,30.873582793253533,36.02098437520555,40.263695078930255,46.85989273123207,51.45761142985469,57.55509127317686,79.95786237779873,Thermo library: ../data/dong_pio_liang.py,Thermo library: ../data/dong_pio_liang.py,90.41954133348162,0.995768409424926,-2.2885302096037243,-3.825657241287797,-4.48911563171248,-4.66604963673354,-4.677246670995586,-4.809031783487583,-5.014610034817153,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.697056274847714,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951
