radical_smiles,resonance_radical_smiles,has_H,has_C,has_N,has_O,Mw (g/mol),num_rings,num_heavy_atoms,num_rotatable_bonds,radical_atom_type
[CH2]C1(COO)OOCC1(C)OO,[CH2]C1(COO)OOCC1(C)OO,True,True,False,True,179.055563072,1,12,7,C
[O]C(=C=O)COO,[O]C(=C=O)COO,True,True,False,True,103.00313357600001,0,7,3,O
[O]C(=C=O)COO,O=[C]C(=O)COO,True,True,False,True,103.00313357600001,0,7,4,C
CC(O)[C]=O,CC(O)[C]=O,True,True,False,True,73.0289544,0,5,3,C
C[C](C)C1(C)OCOO1,C[C](C)C1(C)OCOO1,True,True,False,True,131.070819212,1,9,4,C
C=C(CO[O])C(OO)C(C)=O,C=C(CO[O])C(OO)C(C)=O,True,True,False,True,161.044998388,0,11,7,O
CO[CH]CO,CO[CH]CO,True,True,False,True,75.044604464,0,5,4,C
C[C](COO)C(C)=CO,C[C](COO)C(C)=CO,True,True,False,True,131.070819212,0,9,7,C
C[C](COO)C(C)=CO,CC([CH]O)=C(C)COO,True,True,False,True,131.070819212,0,9,7,C
[CH2]C(=O)CO,[CH2]C(=O)CO,True,True,False,True,73.0289544,0,5,3,C
[CH2]C(=O)CO,C=C([O])CO,True,True,False,True,73.0289544,0,5,2,O
[CH2]C(=C=O)C(=O)OO,[CH2]C(=C=O)C(=O)OO,True,True,False,True,115.00313357600001,0,8,3,C
[CH2]C(=C=O)C(=O)OO,C=C([C]=O)C(=O)OO,True,True,False,True,115.00313357600001,0,8,3,C
C[C]1COOC1(C)CO,C[C]1COOC1(C)CO,True,True,False,True,131.070819212,1,9,4,C
[O]C(=C=O)C=O,[O]C(=C=O)C=O,True,True,False,True,84.99256889200001,0,6,1,O
[O]C(=C=O)C=O,O=[C]C(=O)C=O,True,True,False,True,84.99256889200001,0,6,2,C
[CH2]C(=O)OC=C(C)C,[CH2]C(=O)OC=C(C)C,True,True,False,True,113.060254528,0,8,4,C
[CH2]C(=O)OC=C(C)C,C=C([O])OC=C(C)C,True,True,False,True,113.060254528,0,8,4,O
[O]CCCO,[O]CCCO,True,True,False,True,75.044604464,0,5,3,O
CC(C)C1(C)OOCC1O[O],CC(C)C1(C)OOCC1O[O],True,True,False,True,161.081383896,1,11,5,O
[CH2]C(=O)C(C)(C)OO,[CH2]C(=O)C(C)(C)OO,True,True,False,True,117.055169148,0,8,6,C
[CH2]C(=O)C(C)(C)OO,C=C([O])C(C)(C)OO,True,True,False,True,117.055169148,0,8,5,O
CC1CC(C)(O[O])COO1,CC1CC(C)(O[O])COO1,True,True,False,True,147.065733832,1,10,3,O
CC(C)([O])CC=O,CC(C)([O])CC=O,True,True,False,True,101.060254528,0,7,4,O
C[CH]C(O)OO,C[CH]C(O)OO,True,True,False,True,91.039519084,0,6,5,C
CCOC[O],CCOC[O],True,True,False,True,75.044604464,0,5,3,O
[CH2]C(C)(O)COO,[CH2]C(C)(O)COO,True,True,False,True,105.055169148,0,7,6,C
CC1=COC(O[O])C1=O,CC1=COC(O[O])C1=O,True,True,False,True,129.01878364,1,9,2,O
COCCCO[O],COCCCO[O],True,True,False,True,105.055169148,0,7,5,O
CCOCO[O],CCOCO[O],True,True,False,True,91.039519084,0,6,4,O
CC1([O])CCC(=O)C1,CC1([O])CCC(=O)C1,True,True,False,True,113.060254528,1,8,1,O
CC1(C)[CH]C(O)OO1,CC1(C)[CH]C(O)OO1,True,True,False,True,117.055169148,1,8,3,C
O[C]1OO1,O[C]1OO1,True,True,False,True,60.992568891999994,1,4,1,C
O=[C]O,O=[C]O,True,True,False,True,44.997654272,0,3,1,C
[O]OC1COOCC1OO,[O]OC1COOCC1OO,True,True,False,True,151.024262944,1,10,3,O
O=C[CH]C=CO,O=C[CH]C=CO,True,True,False,True,85.0289544,0,6,3,C
O=C[CH]C=CO,[O]C=CC=CO,True,True,False,True,85.0289544,0,6,2,O
O=C[CH]C=CO,O=CC=C[CH]O,True,True,False,True,85.0289544,0,6,3,C
[CH2]C(O)C(C)OO,[CH2]C(O)C(C)OO,True,True,False,True,105.055169148,0,7,6,C
CC(=O)C(C)O[O],CC(=O)C(C)O[O],True,True,False,True,103.039519084,0,7,4,O
CO[CH]O,CO[CH]O,True,True,False,True,61.0289544,0,4,3,C
[O]OC1COOC1=O,[O]OC1COOC1=O,True,True,False,True,118.998048196,1,8,1,O
[O]OCC(=O)C=O,[O]OCC(=O)C=O,True,True,False,True,103.003133576,0,7,3,O
[CH2]OCO,[CH2]OCO,True,True,False,True,61.0289544,0,4,3,C
CCC1(C)COOCC1O[O],CCC1(C)COOCC1O[O],True,True,False,True,161.081383896,1,11,4,O
[CH2]C=C(O)C=O,[CH2]C=C(O)C=O,True,True,False,True,85.0289544,0,6,3,C
[CH2]C=C(O)C=O,C=C[C](O)C=O,True,True,False,True,85.0289544,0,6,3,C
[CH2]C=C(O)C=O,C=CC(O)=C[O],True,True,False,True,85.0289544,0,6,2,O
[O]OC(=O)C=O,[O]OC(=O)C=O,True,True,False,True,88.987483512,0,6,1,O
[CH2]COC=O,[CH2]COC=O,True,True,False,True,73.0289544,0,5,2,C
C[CH]C(O)C=O,C[CH]C(O)C=O,True,True,False,True,87.044604464,0,6,4,C
C[C]1CCC(=O)CO1,C[C]1CCC(=O)CO1,True,True,False,True,113.060254528,1,8,1,C
C[C]1OCCO1,C[C]1OCCO1,True,True,False,True,87.044604464,1,6,1,C
[CH2]CC(O)OO,[CH2]CC(O)OO,True,True,False,True,91.039519084,0,6,5,C
CC(C)(C)C(C)(C)O[O],CC(C)(C)C(C)(C)O[O],True,True,False,True,131.10720472,0,9,3,O
[O]CC1OCO1,[O]CC1OCO1,True,True,False,True,89.02386902,1,6,1,O
C[C](O)COO,C[C](O)COO,True,True,False,True,91.039519084,0,6,5,C
CC(O[O])C(C)OO,CC(O[O])C(C)OO,True,True,False,True,121.05008376800001,0,8,6,O
CCC(=O)O[O],CCC(=O)O[O],True,True,False,True,89.02386902,0,6,2,O
CC(=O)C(C)[O],CC(=O)C(C)[O],True,True,False,True,87.044604464,0,6,3,O
C=C(C)C(C)(CO)O[O],C=C(C)C(C)(CO)O[O],True,True,False,True,131.070819212,0,9,6,O
O=[C]CCO,O=[C]CCO,True,True,False,True,73.0289544,0,5,3,C
C[C](C)C(C)(C)OC1=COC=C1C,C[C](C)C(C)(C)OC1=COC=C1C,True,True,False,True,181.122854784,1,13,8,C
C=C(O)C(C)(C)O[O],C=C(O)C(C)(C)O[O],True,True,False,True,117.055169148,0,8,5,O
CC([C]=O)C(C)OO,CC([C]=O)C(C)OO,True,True,False,True,117.055169148,0,8,6,C
CC1(C)OOCC1(C)O[O],CC1(C)OOCC1(C)O[O],True,True,False,True,147.065733832,1,10,4,O
C=C(C)[CH]CC(=O)OO,C=C(C)[CH]CC(=O)OO,True,True,False,True,129.055169148,0,9,5,C
C=C(C)[CH]CC(=O)OO,[CH2]C(C)=CCC(=O)OO,True,True,False,True,129.055169148,0,9,5,C
[O]C(C=O)C=O,[O]C(C=O)C=O,True,True,False,True,87.00821895600001,0,6,2,O
CC(C)(C=O)O[O],CC(C)(C=O)O[O],True,True,False,True,103.039519084,0,7,4,O
CC([CH]O)OO,CC([CH]O)OO,True,True,False,True,91.039519084,0,6,5,C
[CH2]C(=O)OC(C)C=C,[CH2]C(=O)OC(C)C=C,True,True,False,True,113.060254528,0,8,4,C
[CH2]C(=O)OC(C)C=C,C=CC(C)OC(=C)[O],True,True,False,True,113.060254528,0,8,4,O
[CH2]C(=O)OCC(=C)C,[CH2]C(=O)OCC(=C)C,True,True,False,True,113.060254528,0,8,4,C
[CH2]C(=O)OCC(=C)C,C=C(C)COC(=C)[O],True,True,False,True,113.060254528,0,8,4,O
O=CC(O)=[C]O,O=CC(O)=[C]O,True,True,False,True,87.00821895600001,0,6,3,C
[O]OCCO,[O]OCCO,True,True,False,True,77.02386901999999,0,5,3,O
C=C(C)C(OO)C(=O)CO[O],C=C(C)C(OO)C(=O)CO[O],True,True,False,True,161.044998388,0,11,7,O
[O]CC(=O)C=O,[O]CC(=O)C=O,True,True,False,True,87.00821895600001,0,6,2,O
C[C](C)C(C)(C)O,C[C](C)C(C)(C)O,True,True,False,True,101.096640036,0,7,6,C
[O]CO,[O]CO,True,True,False,True,47.013304336,0,3,1,O
CC(CCOO)O[O],CC(CCOO)O[O],True,True,False,True,121.05008376800001,0,8,6,O
[CH2]C(=C)C(C)(CO)OO,[CH2]C(=C)C(C)(CO)OO,True,True,False,True,131.070819212,0,9,7,C
[CH2]OCOC,[CH2]OCOC,True,True,False,True,75.044604464,0,5,4,C
CC(C)=CC(O)O[O],CC(C)=CC(O)O[O],True,True,False,True,117.055169148,0,8,5,O
CC1CC(C)(CO[O])OO1,CC1CC(C)(CO[O])OO1,True,True,False,True,147.065733832,1,10,4,O
[CH2]C(=O)OCC=CC,[CH2]C(=O)OCC=CC,True,True,False,True,113.060254528,0,8,4,C
[CH2]C(=O)OCC=CC,C=C([O])OCC=CC,True,True,False,True,113.060254528,0,8,4,O
[O]OCO,[O]OCO,True,True,False,True,63.00821895599999,0,4,2,O
C[C](C)OCC(=O)C1OO1,C[C](C)OCC(=O)C1OO1,True,True,False,True,145.050083768,1,10,6,C
CC(CCO[O])OO,CC(CCO[O])OO,True,True,False,True,121.05008376800001,0,8,6,O
[O]OCC1=COC=C1O,[O]OCC1=COC=C1O,True,True,False,True,129.01878364,1,9,3,O
[CH2]C(O)=COC,[CH2]C(O)=COC,True,True,False,True,87.044604464,0,6,4,C
[CH2]C(O)=COC,C=C(O)[CH]OC,True,True,False,True,87.044604464,0,6,4,C
[CH2]CC(CO)OO,[CH2]CC(CO)OO,True,True,False,True,105.055169148,0,7,6,C
[O]CCO,[O]CCO,True,True,False,True,61.0289544,0,4,2,O
[O]OCC(=O)C1(C=O)OO1,[O]OCC(=O)C1(C=O)OO1,True,True,False,True,146.992962816,1,10,4,O
O[CH]CCOO,O[CH]CCOO,True,True,False,True,91.039519084,0,6,5,C
CC(=O)CC[O],CC(=O)CC[O],True,True,False,True,87.044604464,0,6,3,O
O=CC1[CH]OCOO1,O=CC1[CH]OCOO1,True,True,False,True,117.01878364000001,1,8,1,C
OOC1O[CH]O1,OOC1O[CH]O1,True,True,False,True,91.003133576,1,6,2,C
O=C1C[CH]C=C1O,O=C1C[CH]C=C1O,True,True,False,True,97.0289544,1,7,1,C
O=C1C[CH]C=C1O,O=C1CC=C[C]1O,True,True,False,True,97.0289544,1,7,1,C
O=C1C[CH]C=C1O,[O]C1=C(O)C=CC1,True,True,False,True,97.0289544,1,7,1,O
CO[CH]OC,CO[CH]OC,True,True,False,True,75.044604464,0,5,4,C
[O]OCC1OOCC1OO,[O]OCC1OOCC1OO,True,True,False,True,151.024262944,1,10,4,O
[O]OC1C=COC1=O,[O]OC1C=COC1=O,True,True,False,True,115.00313357600001,1,8,1,O
C=CC[CH]OC(C)=O,C=CC[CH]OC(C)=O,True,True,False,True,113.060254528,0,8,4,C
[CH2]C1(C)CCC(=O)OO1,[CH2]C1(C)CCC(=O)OO1,True,True,False,True,129.055169148,1,9,2,C
CCC(=O)CO[O],CCC(=O)CO[O],True,True,False,True,103.039519084,0,7,4,O
C=[C]OCOOC(C)=O,C=[C]OCOOC(C)=O,True,True,False,True,131.034433704,0,9,5,C
C[C]1CCC(=O)OOC1,C[C]1CCC(=O)OOC1,True,True,False,True,129.055169148,1,9,1,C
CC(C)([O])C=CO,CC(C)([O])C=CO,True,True,False,True,101.060254528,0,7,4,O
C=CCC(=O)O[CH]C,C=CCC(=O)O[CH]C,True,True,False,True,113.060254528,0,8,4,C
C=C(C)CCC([O])=O,C=C(C)CCC([O])=O,True,True,False,True,113.060254528,0,8,4,O
CCC([O])OO,CCC([O])OO,True,True,False,True,91.039519084,0,6,4,O
CC(=O)C1(O[O])CO1,CC(=O)C1(O[O])CO1,True,True,False,True,117.01878364000001,1,8,3,O
CC(=O)O[O],CC(=O)O[O],True,True,False,True,75.00821895600001,0,5,1,O
CO[CH]C=O,CO[CH]C=O,True,True,False,True,73.0289544,0,5,3,C
CO[CH]C=O,COC=C[O],True,True,False,True,73.0289544,0,5,2,O
CCC(COO)O[O],CCC(COO)O[O],True,True,False,True,121.05008376800001,0,8,6,O
[CH2]C1(C)CC(=O)CO1,[CH2]C1(C)CC(=O)CO1,True,True,False,True,113.060254528,1,8,2,C
[O]C1CCCO1,[O]C1CCCO1,True,True,False,True,87.044604464,1,6,0,O
C[C](C=O)C=O,C[C](C=O)C=O,True,True,False,True,85.0289544,0,6,3,C
C[C](C=O)C=O,CC(C=O)=C[O],True,True,False,True,85.0289544,0,6,2,O
COC([CH]COO)OO,COC([CH]COO)OO,True,True,False,True,137.044998388,0,9,8,C
CO[C]=O,CO[C]=O,True,True,False,True,59.013304336000004,0,4,2,C
[O]CC1OOCC1=O,[O]CC1OOCC1=O,True,True,False,True,117.01878364000001,1,8,1,O
CCC(=O)C[O],CCC(=O)C[O],True,True,False,True,87.044604464,0,6,3,O
[O]OC1C=CC(O)C1=O,[O]OC1C=CC(O)C1=O,True,True,False,True,129.01878364,1,9,2,O
[CH2]CC(=O)OO,[CH2]CC(=O)OO,True,True,False,True,89.02386902,0,6,3,C
[O]C1OOCC1=O,[O]C1OOCC1=O,True,True,False,True,103.003133576,1,7,0,O
[CH2]OC=O,[CH2]OC=O,True,True,False,True,59.013304336000004,0,4,1,C
CC(CO[O])COO,CC(CO[O])COO,True,True,False,True,121.05008376800001,0,8,6,O
C=CC(O)C=CC(=O)O[O],C=CC(O)C=CC(=O)O[O],True,True,False,True,143.034433704,0,10,4,O
C=C(COO)C(=O)O[O],C=C(COO)C(=O)O[O],True,True,False,True,133.01369826,0,9,4,O
O=C1[CH]OC1OO,O=C1[CH]OC1OO,True,True,False,True,103.00313357600001,1,7,2,C
O=C1[CH]OC1OO,[O]C1=COC1OO,True,True,False,True,103.00313357600001,1,7,2,O
[O]OC1COOCC1=O,[O]OC1COOCC1=O,True,True,False,True,133.01369826,1,9,1,O
C=C1[CH]CC(=O)OC1,C=C1[CH]CC(=O)OC1,True,True,False,True,111.044604464,1,8,0,C
C=C1[CH]CC(=O)OC1,[CH2]C1=CCC(=O)OC1,True,True,False,True,111.044604464,1,8,1,C
[O]OC(C=O)CC=CC=O,[O]OC(C=O)CC=CC=O,True,True,False,True,143.03443370399998,0,10,5,O
[O]OC1C=C(O)C(O)=C1,[O]OC1C=C(O)C(O)=C1,True,True,False,True,129.01878364,1,9,3,O
COCCO[O],COCCO[O],True,True,False,True,91.039519084,0,6,4,O
CCC(C)(C)[CH]CO,CCC(C)(C)[CH]CO,True,True,False,True,115.1122901,0,8,7,C
C[CH]C(=O)COO,C[CH]C(=O)COO,True,True,False,True,103.039519084,0,7,5,C
C[CH]C(=O)COO,CC=C([O])COO,True,True,False,True,103.039519084,0,7,4,O
CC(C)C(C)(C)O[O],CC(C)C(C)(C)O[O],True,True,False,True,117.091554656,0,8,6,O
CCC(C[O])OO,CCC(C[O])OO,True,True,False,True,105.055169148,0,7,5,O
CC1(C)OO[CH]C1=O,CC1(C)OO[CH]C1=O,True,True,False,True,115.039519084,1,8,2,C
CC1(C)OO[CH]C1=O,CC1(C)OOC=C1[O],True,True,False,True,115.039519084,1,8,2,O
[CH2]OC(C)OO,[CH2]OC(C)OO,True,True,False,True,91.039519084,0,6,5,C
OC1=C[CH]C=CC1O,OC1=C[CH]C=CC1O,True,True,False,True,111.044604464,1,8,2,C
OC1=C[CH]C=CC1O,O[C]1C=CC=CC1O,True,True,False,True,111.044604464,1,8,2,C
OC1=C[CH]C=CC1O,OC1=CC=C[CH]C1O,True,True,False,True,111.044604464,1,8,2,C
[CH2]OCC(C)=O,[CH2]OCC(C)=O,True,True,False,True,87.044604464,0,6,4,C
CC(C)=C(C)OCO[O],CC(C)=C(C)OCO[O],True,True,False,True,131.070819212,0,9,6,O
[CH2]C1(C=COC(C)=O)OO1,[CH2]C1(C=COC(C)=O)OO1,True,True,False,True,143.034433704,1,10,4,C
C[CH]COCOO,C[CH]COCOO,True,True,False,True,105.055169148,0,7,6,C
CC(=O)C[C]=O,CC(=O)C[C]=O,True,True,False,True,85.0289544,0,6,3,C
[O]OCCCC=O,[O]OCCCC=O,True,True,False,True,103.039519084,0,7,4,O
COC[O],COC[O],True,True,False,True,61.0289544,0,4,2,O
C=CC(=O)[CH]O,C=CC(=O)[CH]O,True,True,False,True,85.0289544,0,6,3,C
C=CC(=O)[CH]O,C=CC([O])=CO,True,True,False,True,85.0289544,0,6,2,O
[CH2]C(=O)C(C)=O,[CH2]C(=O)C(C)=O,True,True,False,True,85.0289544,0,6,3,C
[CH2]C(=O)C(C)=O,C=C([O])C(C)=O,True,True,False,True,85.0289544,0,6,2,O
C=CCO[C](C)O,C=CCO[C](C)O,True,True,False,True,101.060254528,0,7,5,C
[CH2]C(=O)OC=CC,[CH2]C(=O)OC=CC,True,True,False,True,99.044604464,0,7,3,C
[CH2]C(=O)OC=CC,C=C([O])OC=CC,True,True,False,True,99.044604464,0,7,3,O
[CH2]C(=O)OO,[CH2]C(=O)OO,True,True,False,True,75.00821895600001,0,5,2,C
[CH2]C(=O)OO,C=C([O])OO,True,True,False,True,75.00821895600001,0,5,2,O
CC(C)C(C)[CH]CO,CC(C)C(C)[CH]CO,True,True,False,True,115.1122901,0,8,7,C
C=C(C=O)C(=O)O[O],C=C(C=O)C(=O)O[O],True,True,False,True,115.00313357600001,0,8,2,O
C=C(C)C(C)(C)OOC(C)(C)[C](C)C,C=C(C)C(C)(C)OOC(C)(C)[C](C)C,True,True,False,True,199.169804976,0,14,12,C
O=[C]CO,O=[C]CO,True,True,False,True,59.013304336000004,0,4,2,C
C[CH]OCOO,C[CH]OCOO,True,True,False,True,91.039519084,0,6,5,C
[O]OCCCCOO,[O]OCCCCOO,True,True,False,True,121.05008376800001,0,8,6,O
CC(CO)=C(C)CO[O],CC(CO)=C(C)CO[O],True,True,False,True,131.070819212,0,9,6,O
[CH2]C(O)OO,[CH2]C(O)OO,True,True,False,True,77.02386902,0,5,4,C
CCC(C=O)O[O],CCC(C=O)O[O],True,True,False,True,103.039519084,0,7,4,O
C=C(CO[O])C(C)CO,C=C(CO[O])C(C)CO,True,True,False,True,131.070819212,0,9,6,O
[CH2]C(=O)OC(=C)C,[CH2]C(=O)OC(=C)C,True,True,False,True,99.044604464,0,7,3,C
[CH2]C(=O)OC(=C)C,C=C(C)OC(=C)[O],True,True,False,True,99.044604464,0,7,3,O
CC([O])CC=O,CC([O])CC=O,True,True,False,True,87.044604464,0,6,3,O
COCO[O],COCO[O],True,True,False,True,77.02386902,0,5,3,O
C=C[CH]C(O)=CO,C=C[CH]C(O)=CO,True,True,False,True,99.044604464,0,7,4,C
C=C[CH]C(O)=CO,[CH2]C=CC(O)=CO,True,True,False,True,99.044604464,0,7,4,C
C=C[CH]C(O)=CO,C=CC=C(O)[CH]O,True,True,False,True,99.044604464,0,7,4,C
[CH2]OCC(C)OO,[CH2]OCC(C)OO,True,True,False,True,105.055169148,0,7,6,C
[CH2]C(=O)C1(OO)CO1,[CH2]C(=O)C1(OO)CO1,True,True,False,True,117.01878364000001,1,8,4,C
[CH2]C(=O)C1(OO)CO1,C=C([O])C1(OO)CO1,True,True,False,True,117.01878364000001,1,8,3,O
[CH2]C(=O)C(C)OO,[CH2]C(=O)C(C)OO,True,True,False,True,103.039519084,0,7,5,C
[CH2]C(=O)C(C)OO,C=C([O])C(C)OO,True,True,False,True,103.039519084,0,7,4,O
O=C1O[C]1O,O=C1O[C]1O,True,True,False,True,72.992568892,1,5,1,C
O=C1O[C]1O,[O]C1=C(O)O1,True,True,False,True,72.99256889200001,1,5,1,O
COCC(C)[O],COCC(C)[O],True,True,False,True,89.060254528,0,6,4,O
O=C1[CH]C=CO1,O=C1[CH]C=CO1,True,True,False,True,83.013304336,1,6,0,C
O=C1[CH]C=CO1,[O]C1=CC=CO1,True,True,False,True,83.013304336,1,6,0,O
O=C1[CH]C=CO1,O=C1C=C[CH]O1,True,True,False,True,83.013304336,1,6,0,C
C[C]1OCC=C(C)O1,C[C]1OCC=C(C)O1,True,True,False,True,113.060254528,1,8,2,C
[CH2]C(CO)OO,[CH2]C(CO)OO,True,True,False,True,91.039519084,0,6,5,C
COCC[O],COCC[O],True,True,False,True,75.044604464,0,5,3,O
OC[CH]COO,OC[CH]COO,True,True,False,True,91.039519084,0,6,5,C
CC(COO)O[O],CC(COO)O[O],True,True,False,True,107.03443370400001,0,7,5,O
[CH2]C(O)C=O,[CH2]C(O)C=O,True,True,False,True,73.0289544,0,5,3,C
[CH2]C(O)OOC,[CH2]C(O)OOC,True,True,False,True,91.039519084,0,6,5,C
C[CH]C1COC1=O,C[CH]C1COC1=O,True,True,False,True,99.044604464,1,7,2,C
OC1[CH]C=CO1,OC1[CH]C=CO1,True,True,False,True,85.0289544,1,6,1,C
OC1[CH]C=CO1,OC1C=C[CH]O1,True,True,False,True,85.0289544,1,6,1,C
CC(C)=C(C)C(=O)O[O],CC(C)=C(C)C(=O)O[O],True,True,False,True,129.055169148,0,9,4,O
C[C]1COOC1CO,C[C]1COOC1CO,True,True,False,True,117.055169148,1,8,3,C
[CH2]C(=C)OCC(C)=O,[CH2]C(=C)OCC(C)=O,True,True,False,True,113.060254528,0,8,5,C
[CH2]OC(=O)C=CC,[CH2]OC(=O)C=CC,True,True,False,True,99.044604464,0,7,3,C
C=CC(C)(CO)O[O],C=CC(C)(CO)O[O],True,True,False,True,117.055169148,0,8,5,O
CC1(O[O])CCOOC1,CC1(O[O])CCOOC1,True,True,False,True,133.050083768,1,9,2,O
[O]OC1C=CC(O)=C1O,[O]OC1C=CC(O)=C1O,True,True,False,True,129.01878364,1,9,3,O
[CH2]C(O)COO,[CH2]C(O)COO,True,True,False,True,91.039519084,0,6,5,C
[O]CCCC=O,[O]CCCC=O,True,True,False,True,87.044604464,0,6,3,O
[O]OC1OC=CC1=O,[O]OC1OC=CC1=O,True,True,False,True,115.003133576,1,8,1,O
C[C](O)C1(C)OO1,C[C](O)C1(C)OO1,True,True,False,True,103.039519084,1,7,4,C
C=CC(O)(C=CC=O)O[O],C=CC(O)(C=CC=O)O[O],True,True,False,True,143.034433704,0,10,5,O
C=C(C)C(O)O[O],C=C(C)C(O)O[O],True,True,False,True,103.039519084,0,7,4,O
CO[CH]CC=O,CO[CH]CC=O,True,True,False,True,87.044604464,0,6,4,C
CCC([O])C=O,CCC([O])C=O,True,True,False,True,87.044604464,0,6,3,O
CC(C=O)C[O],CC(C=O)C[O],True,True,False,True,87.044604464,0,6,3,O
CC([O])OO,CC([O])OO,True,True,False,True,77.02386902,0,5,3,O
CO[CH]CCOO,CO[CH]CCOO,True,True,False,True,105.055169148,0,7,6,C
O[CH]COO,O[CH]COO,True,True,False,True,77.02386902,0,5,4,C
CCC(OC)O[O],CCC(OC)O[O],True,True,False,True,105.055169148,0,7,5,O
O=C1C=CC[C]1O,O=C1C=CC[C]1O,True,True,False,True,97.0289544,1,7,1,C
O=C1C=CC[C]1O,[O]C1=C(O)CC=C1,True,True,False,True,97.0289544,1,7,1,O
C=C(O)C(C)O[O],C=C(O)C(C)O[O],True,True,False,True,103.039519084,0,7,4,O
C=CC(O)=CC(C=O)O[O],C=CC(O)=CC(C=O)O[O],True,True,False,True,143.034433704,0,10,5,O
[CH2]C(=O)OCC=C,[CH2]C(=O)OCC=C,True,True,False,True,99.044604464,0,7,3,C
[CH2]C(=O)OCC=C,C=CCOC(=C)[O],True,True,False,True,99.044604464,0,7,3,O
CC(=O)C[O],CC(=O)C[O],True,True,False,True,73.0289544,0,5,2,O
C=C(C)C(CO)O[O],C=C(C)C(CO)O[O],True,True,False,True,117.055169148,0,8,5,O
[O]OC1OCC1=O,[O]OC1OCC1=O,True,True,False,True,103.003133576,1,7,1,O
COOC[CH]O,COOC[CH]O,True,True,False,True,91.039519084,0,6,5,C
OC1=C[CH]CO1,OC1=C[CH]CO1,True,True,False,True,85.0289544,1,6,1,C
OC1=C[CH]CO1,O[C]1C=CCO1,True,True,False,True,85.0289544,1,6,1,C
[CH2]OCCCOO,[CH2]OCCCOO,True,True,False,True,105.055169148,0,7,6,C
CC(C)C(C)(C)[O],CC(C)C(C)(C)[O],True,True,False,True,101.096640036,0,7,5,O
C[C]1COC1=O,C[C]1COC1=O,True,True,False,True,85.0289544,1,6,1,C
C[C]1COC1=O,CC1=C([O])OC1,True,True,False,True,85.0289544,1,6,1,O
C=C(C)C([O])O,C=C(C)C([O])O,True,True,False,True,87.044604464,0,6,3,O
COOC(C)[O],COOC(C)[O],True,True,False,True,91.039519084,0,6,4,O
C=CC(OO)C(=O)CO[O],C=CC(OO)C(=O)CO[O],True,True,False,True,147.029348324,0,10,6,O
C[C]1COOC1=O,C[C]1COOC1=O,True,True,False,True,101.02386902,1,7,1,C
C[C]1COOC1=O,CC1=C([O])OOC1,True,True,False,True,101.02386902,1,7,1,O
CC=C(O)CO[O],CC=C(O)CO[O],True,True,False,True,103.039519084,0,7,4,O
CC(C[O])OO,CC(C[O])OO,True,True,False,True,91.039519084,0,6,4,O
C=C(C)C(=C)COOC(C)(C)C(C)(C)[O],C=C(C)C(=C)COOC(C)(C)C(C)(C)[O],True,True,False,True,213.149069532,0,15,11,O
C[C]=CCOC(C)=O,C[C]=CCOC(C)=O,True,True,False,True,113.060254528,0,8,4,C
CC([O])COO,CC([O])COO,True,True,False,True,91.039519084,0,6,4,O
C=C(C)CCC(=O)O[O],C=C(C)CCC(=O)O[O],True,True,False,True,129.055169148,0,9,4,O
O=C[CH]CCOO,O=C[CH]CCOO,True,True,False,True,103.039519084,0,7,5,C
O=C[CH]CCOO,[O]C=CCCOO,True,True,False,True,103.039519084,0,7,4,O
CCC(C)(C)O[O],CCC(C)(C)O[O],True,True,False,True,103.075904592,0,7,5,O
COC=C[CH]C=O,COC=C[CH]C=O,True,True,False,True,99.044604464,0,7,4,C
COC=C[CH]C=O,CO[CH]C=CC=O,True,True,False,True,99.044604464,0,7,4,C
COC=C[CH]C=O,COC=CC=C[O],True,True,False,True,99.044604464,0,7,3,O
C=C(C)C([O])CO,C=C(C)C([O])CO,True,True,False,True,101.060254528,0,7,4,O
C=C(CO[O])C(C)(CC)OO,C=C(CO[O])C(C)(CC)OO,True,True,False,True,161.081383896,0,11,8,O
CC=CC([O])O,CC=CC([O])O,True,True,False,True,87.044604464,0,6,3,O
[CH2]C(OC)OO,[CH2]C(OC)OO,True,True,False,True,91.039519084,0,6,5,C
CC(C=O)O[O],CC(C=O)O[O],True,True,False,True,89.02386902,0,6,3,O
CC1=CCOC1(C)[O],CC1=CCOC1(C)[O],True,True,False,True,113.060254528,1,8,2,O
CC(=CCO)CO[O],CC(=CCO)CO[O],True,True,False,True,117.055169148,0,8,5,O
[CH]1OCCO1,[CH]1OCCO1,True,True,False,True,73.0289544,1,5,0,C
[O]C=O,[O]C=O,True,True,False,True,44.997654272,0,3,0,O
CC(=O)O[C]=C(C)C,CC(=O)O[C]=C(C)C,True,True,False,True,113.060254528,0,8,4,C
[O]OC(C=O)C1CO1,[O]OC(C=O)C1CO1,True,True,False,True,117.01878364,1,8,3,O
C=CCCC([O])=O,C=CCCC([O])=O,True,True,False,True,99.044604464,0,7,3,O
C[C](C)C(C)(C)CC(=O)C1OO1,C[C](C)C(C)(C)CC(=O)C1OO1,True,True,False,True,171.10211934,1,12,8,C
[CH2]C(=O)COC(=C)C,[CH2]C(=O)COC(=C)C,True,True,False,True,113.060254528,0,8,5,C
[CH2]C(=O)COC(=C)C,C=C([O])COC(=C)C,True,True,False,True,113.060254528,0,8,4,O
C[C]1COOCC1=O,C[C]1COOCC1=O,True,True,False,True,115.039519084,1,8,1,C
